query	config	requests	first	last	termination	diefficiency	restarts
interactive short 4.2	cardinality unlimited	13	0.051	0.051	0.11	0.025	0
interactive short 4.2	timeout 1000 void	277			2.383		0
interactive short 4.2	timeout 1000	219			2.659		0
interactive short 4.2	timeout 10000 void	836	3.747	3.747	7.612	1.873	0
interactive short 4.2	timeout 10000	1009	3.948	3.948	7.36	1.974	0
interactive short 4.2	timeout 20000 void	814	11.831	11.831	15.476	5.915	0
interactive short 4.2	timeout 20000	569	5.688	5.688	7.985	2.844	0
interactive short 4.2	timeout 5000 void	429			6.078		0
interactive short 4.2	timeout 5000	541			4.725		0
interactive short 4.2	cardinality once void simple	490	14.633	14.633	15.203	7.316	0
interactive short 4.2	cardinality unlimited void simple	678	7.623	7.623	8.32	3.812	0
interactive short 4.2	overhead simple	13	0.028	0.028	0.119	0.014	0
interactive short 4.2	overhead	13	0.031	0.031	0.177	0.015	0
interactive short 4.2	timeout 100 void simple	79			0.462		0
interactive short 4.2	timeout 100 void	60			0.335		0
interactive short 4.2	timeout 100	44			0.767		0
interactive short 4.2	timeout 1000 void simple	413			3.812		0
interactive short 4.2	timeout 10000 void simple	876			13.51		0
interactive short 4.2	timeout 2000 void simple	244			2.719		0
interactive short 4.2	timeout 2000 void	264			3.565		0
interactive short 4.2	timeout 2000	323			2.9		0
interactive short 4.2	timeout 20000 void simple	1556			18.996		0
interactive short 4.2	timeout 5000 void simple	676			8.269		0
interactive short 4.3	baseline	18	0.019	0.019	0.14	0.009	0
interactive short 4.3	cardinality once void	18	0.018	0.018	0.153	0.009	0
interactive short 4.3	cardinality once	18	0.016	0.016	0.171	0.008	0
interactive short 4.3	cardinality unlimited void	18	0.018	0.018	0.146	0.009	0
interactive short 4.3	cardinality unlimited	18	0.05	0.05	0.159	0.025	0
interactive short 4.3	timeout 1000 void	259			1.884		0
interactive short 4.3	timeout 1000	112			2.926		0
interactive short 4.3	timeout 10000 void	766	0.936	0.936	7.301	0.468	0
interactive short 4.3	timeout 10000	843	4.767	4.767	5.676	2.384	0
interactive short 4.3	timeout 20000 void	527	9.15	9.15	10.291	4.575	0
interactive short 4.3	timeout 20000	580	5.088	5.088	6.45	2.544	0
interactive short 4.3	timeout 5000 void	402			5.909		0
interactive short 4.3	timeout 5000	498			5.674		0
interactive short 4.3	cardinality once void simple	847	20.467	20.467	20.775	10.233	0
interactive short 4.3	cardinality unlimited void simple	548	10.479	10.479	10.975	5.239	0
interactive short 4.3	overhead simple	18	0.006	0.006	0.148	0.003	0
interactive short 4.3	overhead	18	0.019	0.019	0.163	0.009	0
interactive short 4.3	timeout 100 void simple	213			0.949		0
interactive short 4.3	timeout 100 void	160			2.227		0
interactive short 4.3	timeout 100	97			0.602		0
interactive short 4.3	timeout 1000 void simple	562			4.387		0
interactive short 4.3	timeout 10000 void simple	1006			13.442		0
interactive short 4.3	timeout 2000 void simple	653			4.799		0
interactive short 4.3	timeout 2000 void	233			3.069		0
interactive short 4.3	timeout 2000	112			2.593		0
interactive short 4.3	timeout 20000 void simple	768			18.186		0
interactive short 4.3	timeout 5000 void simple	977			7.878		0
interactive short 4.4	baseline	1	0.0	0.0	0.0	0.0	0
interactive short 4.4	cardinality once void	1	0.012	0.012	0.013	0.006	0
interactive short 4.4	cardinality once	1	0.017	0.017	0.018	0.009	0
interactive short 4.4	cardinality unlimited void	1	0.017	0.017	0.017	0.009	0
interactive short 4.4	cardinality unlimited	1	0.015	0.015	0.016	0.007	0
interactive short 4.4	timeout 1000 void	75			1.792		0
interactive short 4.4	timeout 1000	478			2.374		0
interactive short 4.4	timeout 10000 void	344	0.593	0.593	4.491	0.296	0
interactive short 4.4	timeout 10000	1130	6.671	6.671	6.957	3.336	0
interactive short 4.4	timeout 20000 void	705	10.164	10.164	10.261	5.082	0
interactive short 4.4	timeout 20000	566	10.157	10.157	10.377	5.079	0
interactive short 4.4	timeout 5000 void	500			5.636		0
interactive short 4.4	timeout 5000	490	1.202	1.202	5.607	0.601	0
interactive short 4.4	cardinality once void simple	1048	26.29	26.29	28.342	13.145	0
interactive short 4.4	cardinality unlimited void simple	1109	16.154	16.154	16.959	8.077	0
interactive short 4.4	overhead simple	1	0.002	0.002	0.003	0.001	0
interactive short 4.4	overhead	1	0.001	0.001	0.001	0.001	0
interactive short 4.4	timeout 100 void simple	82			0.769		0
interactive short 4.4	timeout 100 void	235			0.752		0
interactive short 4.4	timeout 100	268			1.085		0
interactive short 4.4	timeout 1000 void simple	621			3.293		0
interactive short 4.4	timeout 10000 void simple	651			14.628		0
interactive short 4.4	timeout 2000 void simple	404			3.327		0
interactive short 4.4	timeout 2000 void	240			3.24		0
interactive short 4.4	timeout 2000	408			3.193		0
interactive short 4.4	timeout 20000 void simple	1281			22.603		0
interactive short 4.4	timeout 5000 void simple	487			7.094		0
interactive short 5.0	baseline	266	1.086	1.086	2.788	0.543	0
interactive short 5.0	cardinality once void	266	1.093	1.093	3.141	0.546	0
interactive short 5.0	cardinality once	266	0.083	0.083	3.283	0.042	0
interactive short 5.0	cardinality unlimited void	266	3.012	3.012	3.029	1.506	0
interactive short 5.0	cardinality unlimited	266	1.841	1.841	2.624	0.92	0
interactive short 5.0	timeout 1000 void	100			1.875		0
interactive short 5.0	timeout 1000	273			2.38		0
interactive short 5.0	timeout 10000 void	875			11.689		0
interactive short 5.0	timeout 10000	936			12.392		0
interactive short 5.0	timeout 20000 void	1824	9.131	9.131	23.726	4.566	0
interactive short 5.0	timeout 20000	1554	13.538	13.538	21.534	6.769	0
interactive short 5.0	timeout 5000 void	360			6.908		0
interactive short 5.0	timeout 5000	901	1.711	1.711	5.831	0.856	0
interactive short 5.0	cardinality once void simple	0			0		0
interactive short 5.0	cardinality unlimited void simple	4614	53.464	53.464	66.128	26.732	0
interactive short 5.0	overhead simple	266	0.081	0.081	3.041	0.041	0
interactive short 5.0	overhead	266	0.898	0.898	3.087	0.449	0
interactive short 5.0	timeout 100 void simple	309			1.522		0
interactive short 5.0	timeout 100 void	244			1.05		0
interactive short 5.0	timeout 100	262			0.711		0
interactive short 5.0	timeout 1000 void simple	288			3.498		0
interactive short 5.0	timeout 10000 void simple	658			13.176		0
interactive short 5.0	timeout 2000 void simple	307			3.428		0
interactive short 5.0	timeout 2000 void	443			4.039		0
interactive short 5.0	timeout 2000	277			2.809		0
interactive short 5.0	timeout 20000 void simple	695			18.209		0
interactive short 5.0	timeout 5000 void simple	690			9.515		0
interactive short 5.1	baseline	557	0.073	0.073	5.446	0.036	0
interactive short 5.1	cardinality once void	557	1.946	1.946	6.217	0.973	0
interactive short 5.1	cardinality once	557	2.256	2.256	5.718	1.128	0
interactive short 5.1	cardinality unlimited void	557	0.092	0.092	5.688	0.046	0
interactive short 5.1	cardinality unlimited	557	3.387	3.387	4.945	1.694	0
interactive short 5.1	timeout 1000 void	463			2.957		0
interactive short 5.1	timeout 1000	215			1.945		0
interactive short 5.1	timeout 10000 void	890			11.029		0
interactive short 5.1	timeout 10000	1101	4.874	4.874	10.358	2.437	0
interactive short 5.1	timeout 20000 void	1701	5.712	5.712	20.189	2.856	0
interactive short 5.1	timeout 20000	1582	7.324	7.324	21.616	3.662	0
interactive short 5.1	timeout 5000 void	615			6.839		0
interactive short 5.1	timeout 5000	1			3.881		0
interactive short 5.1	cardinality once void simple	0			0		0
interactive short 5.1	cardinality unlimited void simple	0			0		0
interactive short 5.1	overhead simple	557	0.095	0.095	5.702	0.048	0
interactive short 5.1	overhead	557	0.082	0.082	5.432	0.041	0
interactive short 5.1	timeout 100 void simple	40			1.496		0
interactive short 5.1	timeout 100 void	92			0.574		0
interactive short 5.1	timeout 100	72			0.7		0
interactive short 5.1	timeout 1000 void simple	635			5.138		0
interactive short 5.1	timeout 10000 void simple	1019			12.439		0
interactive short 5.1	timeout 2000 void simple	377			4.462		0
interactive short 5.1	timeout 2000 void	250			3.555		0
interactive short 5.1	timeout 2000	179			2.601		0
interactive short 5.1	timeout 20000 void simple	1440			23.106		0
interactive short 5.1	timeout 5000 void simple	806			9.235		0
interactive short 5.2	baseline	2287	0.079	0.079	18.019	0.04	0
interactive short 5.2	cardinality once void	6852	37.875	37.875	54.984	18.938	0
interactive short 5.2	cardinality once	6850	13.258	13.258	31.925	6.629	0
interactive short 5.2	cardinality unlimited void	6850	11.605	11.605	30.238	5.803	0
interactive short 5.2	cardinality unlimited	2287	11.846	11.846	28.996	5.923	0
interactive short 5.2	timeout 1000 void	117			1.984		0
interactive short 5.2	timeout 1000	75			2.443		0
interactive short 5.2	timeout 10000 void	1283			12.764		0
interactive short 5.2	timeout 10000	559			13.139		0
interactive short 5.2	timeout 20000 void	1484	7.905	7.905	14.762	3.953	0
interactive short 5.2	timeout 20000	1826	7.144	7.144	13.918	3.572	0
interactive short 5.2	timeout 5000 void	673			5.953		0
interactive short 5.2	timeout 5000	641			6.621		0
interactive short 5.2	cardinality once void simple	6848	36.496	36.496	53.031	18.248	0
interactive short 5.2	cardinality unlimited void simple	4566	29.649	29.649	52.012	14.825	0
interactive short 5.2	overhead simple	2287	0.077	0.077	18.687	0.038	0
interactive short 5.2	overhead	2287	0.087	0.087	19.013	0.043	0
interactive short 5.2	timeout 100 void simple	22			1.416		0
interactive short 5.2	timeout 100 void	164			0.817		0
interactive short 5.2	timeout 100	57			0.507		0
interactive short 5.2	timeout 1000 void simple	679			3.942		0
interactive short 5.2	timeout 10000 void simple	1019			13.822		0
interactive short 5.2	timeout 2000 void simple	477			4.469		0
interactive short 5.2	timeout 2000 void	369			3.009		0
interactive short 5.2	timeout 2000	501			4.121		0
interactive short 5.2	timeout 20000 void simple	1579			24.118		0
interactive short 5.2	timeout 5000 void simple	553			9.803		0
interactive short 5.3	baseline	24	0.194	0.194	0.366	0.097	0
interactive short 5.3	cardinality once void	24	0.208	0.208	0.274	0.104	0
interactive short 5.3	cardinality once	24	0.297	0.297	0.298	0.148	0
interactive short 5.3	cardinality unlimited void	24	0.249	0.249	0.308	0.124	0
interactive short 5.3	cardinality unlimited	24	0.247	0.247	0.31	0.123	0
interactive short 5.3	timeout 1000 void	255			2.025		0
interactive short 5.3	timeout 1000	416			2.763		0
interactive short 5.3	timeout 10000 void	1146			8.05		0
interactive short 5.3	timeout 10000	1204			11.918		0
interactive short 5.3	timeout 20000 void	1415	7.027	7.027	21.691	3.514	0
interactive short 5.3	timeout 20000	1483	3.965	3.965	20.985	1.982	0
interactive short 5.3	timeout 5000 void	723			6.581		0
interactive short 5.3	timeout 5000	621			5.456		0
interactive short 5.3	cardinality once void simple	24	0.301	0.301	0.302	0.15	0
interactive short 5.3	cardinality unlimited void simple	24	1.973	1.973	2.102	0.987	0
interactive short 5.3	overhead simple	24	0.255	0.255	0.327	0.128	0
interactive short 5.3	overhead	24	0.182	0.182	0.313	0.091	0
interactive short 5.3	timeout 100 void simple	61			0.922		0
interactive short 5.3	timeout 100 void	418			1.741		0
interactive short 5.3	timeout 100	124			0.292		0
interactive short 5.3	timeout 1000 void simple	433			3.778		0
interactive short 5.3	timeout 10000 void simple	1188			15.5		0
interactive short 5.3	timeout 2000 void simple	827			5.199		0
interactive short 5.3	timeout 2000 void	510			3.806		0
interactive short 5.3	timeout 2000	339			2.582		0
interactive short 5.3	timeout 20000 void simple	1995			24.161		0
interactive short 5.3	timeout 5000 void simple	495			8.364		0
interactive short 5.4	baseline	239	0.049	0.049	1.741	0.025	0
interactive short 5.4	cardinality once void	239	0.063	0.063	1.818	0.032	0
interactive short 5.4	cardinality once	239	0.694	0.694	1.93	0.347	0
interactive short 5.4	cardinality unlimited void	239	0.635	0.635	1.852	0.318	0
interactive short 5.4	cardinality unlimited	239	0.068	0.068	1.735	0.034	0
interactive short 5.4	timeout 1000 void	148			2.225		0
interactive short 5.4	timeout 1000	355			2.276		0
interactive short 5.4	timeout 10000 void	1032	5.288	5.288	11.21	2.644	0
interactive short 5.4	timeout 10000	1127			13.108		0
interactive short 5.4	timeout 20000 void	1603			20.326		0
interactive short 5.4	timeout 20000	1531	7.224	7.224	20.105	3.612	0
interactive short 5.4	timeout 5000 void	666			7.46		0
interactive short 5.4	timeout 5000	788			5.068		0
interactive short 5.4	cardinality once void simple	239	0.622	0.622	1.902	0.311	0
interactive short 5.4	cardinality unlimited void simple	239	1.968	1.968	8.027	0.984	0
interactive short 5.4	overhead simple	239	0.056	0.056	1.868	0.028	0
interactive short 5.4	overhead	239	0.051	0.051	1.949	0.025	0
interactive short 5.4	timeout 100 void simple	145			0.555		0
interactive short 5.4	timeout 100 void	285			1.301		0
interactive short 5.4	timeout 100	263			0.924		0
interactive short 5.4	timeout 1000 void simple	717			5.252		0
interactive short 5.4	timeout 10000 void simple	1311			15.432		0
interactive short 5.4	timeout 2000 void simple	790			3.502		0
interactive short 5.4	timeout 2000 void	380			3.285		0
interactive short 5.4	timeout 2000	408			2.919		0
interactive short 5.4	timeout 20000 void simple	2016			28.845		0
interactive short 5.4	timeout 5000 void simple	1121			9.812		0
interactive short 6.0	baseline	0			0		0
interactive short 6.0	cardinality once void	0			0		0
interactive short 6.0	cardinality once	0			0		0
interactive short 6.0	cardinality unlimited void	0			0		0
interactive short 6.0	cardinality unlimited	0			0		0
interactive short 6.0	timeout 1000 void	0			0		0
interactive short 6.0	timeout 1000	0			0		0
interactive short 6.0	timeout 10000 void	0			0		0
interactive short 6.0	timeout 10000	0			0		0
interactive short 6.0	timeout 20000 void	0			0		0
interactive short 6.0	timeout 20000	0			0		0
interactive short 6.0	timeout 5000 void	0			0		0
interactive short 6.0	timeout 5000	0			0		0
interactive short 6.0	cardinality once void simple	0			0		0
interactive short 6.0	cardinality unlimited void simple	0			0		0
interactive short 6.0	overhead simple	0			0		0
interactive short 6.0	overhead	0			0		0
interactive short 6.0	timeout 100 void simple	0			0		0
interactive short 6.0	timeout 100 void	0			0		0
interactive short 6.0	timeout 100	0			0		0
interactive short 6.0	timeout 1000 void simple	0			0		0
interactive short 6.0	timeout 10000 void simple	0			0		0
interactive short 6.0	timeout 2000 void simple	0			0		0
interactive short 6.0	timeout 2000 void	0			0		0
interactive short 6.0	timeout 2000	0			0		0
interactive short 6.0	timeout 20000 void simple	0			0		0
interactive short 6.0	timeout 5000 void simple	0			0		0
interactive short 6.1	baseline	0			0		0
interactive short 6.1	cardinality once void	0			0		0
interactive short 6.1	cardinality once	0			0		0
interactive short 6.1	cardinality unlimited void	0			0		0
interactive short 6.1	cardinality unlimited	0			0		0
interactive short 6.1	timeout 1000 void	0			0		0
interactive short 6.1	timeout 1000	0			0		0
interactive short 6.1	timeout 10000 void	0			0		0
interactive short 6.1	timeout 10000	0			0		0
interactive short 6.1	timeout 20000 void	0			0		0
interactive short 6.1	timeout 20000	0			0		0
interactive short 6.1	timeout 5000 void	0			0		0
interactive short 6.1	timeout 5000	0			0		0
interactive short 6.1	cardinality once void simple	0			0		0
interactive short 6.1	cardinality unlimited void simple	0			0		0
interactive short 6.1	overhead simple	0			0		0
interactive short 6.1	overhead	0			0		0
interactive short 6.1	timeout 100 void simple	0			0		0
interactive short 6.1	timeout 100 void	0			0		0
interactive short 6.1	timeout 100	0			0		0
interactive short 6.1	timeout 1000 void simple	0			0		0
interactive short 6.1	timeout 10000 void simple	0			0		0
interactive short 6.1	timeout 2000 void simple	0			0		0
interactive short 6.1	timeout 2000 void	0			0		0
interactive short 6.1	timeout 2000	0			0		0
interactive short 6.1	timeout 20000 void simple	0			0		0
interactive short 6.1	timeout 5000 void simple	0			0		0
interactive short 6.2	baseline	0			0		0
interactive short 6.2	cardinality once void	0			0		0
interactive short 6.2	cardinality once	0			0		0
interactive short 6.2	cardinality unlimited void	0			0		0
interactive short 6.2	cardinality unlimited	0			0		0
interactive short 6.2	timeout 1000 void	0			0		0
interactive short 6.2	timeout 1000	0			0		0
interactive short 6.2	timeout 10000 void	0			0		0
interactive short 6.2	timeout 10000	0			0		0
interactive short 6.2	timeout 20000 void	0			0		0
interactive short 6.2	timeout 20000	0			0		0
interactive short 6.2	timeout 5000 void	0			0		0
interactive short 6.2	timeout 5000	0			0		0
interactive short 6.2	cardinality once void simple	0			0		0
interactive short 6.2	cardinality unlimited void simple	0			0		0
interactive short 6.2	overhead simple	0			0		0
interactive short 6.2	overhead	0			0		0
interactive short 6.2	timeout 100 void simple	0			0		0
interactive short 6.2	timeout 100 void	0			0		0
interactive short 6.2	timeout 100	0			0		0
interactive short 6.2	timeout 1000 void simple	0			0		0
interactive short 6.2	timeout 10000 void simple	0			0		0
interactive short 6.2	timeout 2000 void simple	0			0		0
interactive short 6.2	timeout 2000 void	0			0		0
interactive short 6.2	timeout 2000	0			0		0
interactive short 6.2	timeout 20000 void simple	0			0		0
interactive short 6.2	timeout 5000 void simple	0			0		0
interactive short 6.3	baseline	0			0		0
interactive short 6.3	cardinality once void	0			0		0
interactive short 6.3	cardinality once	0			0		0
interactive short 6.3	cardinality unlimited void	0			0		0
interactive short 6.3	cardinality unlimited	0			0		0
interactive short 6.3	timeout 1000 void	0			0		0
interactive short 6.3	timeout 1000	0			0		0
interactive short 6.3	timeout 10000 void	0			0		0
interactive short 6.3	timeout 10000	0			0		0
interactive short 6.3	timeout 20000 void	0			0		0
interactive short 6.3	timeout 20000	0			0		0
interactive short 6.3	timeout 5000 void	0			0		0
interactive short 6.3	timeout 5000	0			0		0
interactive short 6.3	cardinality once void simple	0			0		0
interactive short 6.3	cardinality unlimited void simple	0			0		0
interactive short 6.3	overhead simple	0			0		0
interactive short 6.3	overhead	0			0		0
interactive short 6.3	timeout 100 void simple	0			0		0
interactive short 6.3	timeout 100 void	0			0		0
interactive short 6.3	timeout 100	0			0		0
interactive short 6.3	timeout 1000 void simple	0			0		0
interactive short 6.3	timeout 10000 void simple	0			0		0
interactive short 6.3	timeout 2000 void simple	0			0		0
interactive short 6.3	timeout 2000 void	0			0		0
interactive short 6.3	timeout 2000	0			0		0
interactive short 6.3	timeout 20000 void simple	0			0		0
interactive short 6.3	timeout 5000 void simple	0			0		0
interactive short 6.4	baseline	0			0		0
interactive short 6.4	cardinality once void	0			0		0
interactive short 6.4	cardinality once	0			0		0
interactive short 6.4	cardinality unlimited void	0			0		0
interactive short 6.4	cardinality unlimited	0			0		0
interactive short 6.4	timeout 1000 void	0			0		0
interactive short 6.4	timeout 1000	0			0		0
interactive short 6.4	timeout 10000 void	0			0		0
interactive short 6.4	timeout 10000	0			0		0
interactive short 6.4	timeout 20000 void	0			0		0
interactive short 6.4	timeout 20000	0			0		0
interactive short 6.4	timeout 5000 void	0			0		0
interactive short 6.4	timeout 5000	0			0		0
interactive short 6.4	cardinality once void simple	0			0		0
interactive short 6.4	cardinality unlimited void simple	0			0		0
interactive short 6.4	overhead simple	0			0		0
interactive short 6.4	overhead	0			0		0
interactive short 6.4	timeout 100 void simple	0			0		0
interactive short 6.4	timeout 100 void	0			0		0
interactive short 6.4	timeout 100	0			0		0
interactive short 6.4	timeout 1000 void simple	0			0		0
interactive short 6.4	timeout 10000 void simple	0			0		0
interactive short 6.4	timeout 2000 void simple	0			0		0
interactive short 6.4	timeout 2000 void	0			0		0
interactive short 6.4	timeout 2000	0			0		0
interactive short 6.4	timeout 20000 void simple	0			0		0
interactive short 6.4	timeout 5000 void simple	0			0		0
interactive short 7.0	baseline	0			0		0
interactive short 7.0	cardinality once void	0			0		0
interactive short 7.0	cardinality once	0			0		0
interactive short 7.0	cardinality unlimited void	0			0		0
interactive short 7.0	cardinality unlimited	0			0		0
interactive short 7.0	timeout 1000 void	89			1.671		0
interactive short 7.0	timeout 1000	133			1.728		0
interactive short 7.0	timeout 10000 void	595			10.637		0
interactive short 7.0	timeout 10000	560			10.47		0
interactive short 7.0	timeout 20000 void	1006			20.516		0
interactive short 7.0	timeout 20000	1035			20.615		0
interactive short 7.0	timeout 5000 void	338			5.526		0
interactive short 7.0	timeout 5000	261			5.826		0
interactive short 7.0	cardinality once void simple	0			0		0
interactive short 7.0	cardinality unlimited void simple	0			0		0
interactive short 7.0	overhead simple	0			0		0
interactive short 7.0	overhead	0			0		0
interactive short 7.0	timeout 100 void simple	19			0.533		0
interactive short 7.0	timeout 100 void	20			0.457		0
interactive short 7.0	timeout 100	19			0.501		0
interactive short 7.0	timeout 1000 void simple	93			1.369		0
interactive short 7.0	timeout 10000 void simple	513			10.493		0
interactive short 7.0	timeout 2000 void simple	133			2.584		0
interactive short 7.0	timeout 2000 void	165			3.032		0
interactive short 7.0	timeout 2000	160			2.665		0
interactive short 7.0	timeout 20000 void simple	994			20.518		0
interactive short 7.0	timeout 5000 void simple	296			5.511		0
interactive short 7.1	baseline	0			0		0
interactive short 7.1	cardinality once void	0			0		0
interactive short 7.1	cardinality once	0			0		0
interactive short 7.1	cardinality unlimited void	0			0		0
interactive short 7.1	cardinality unlimited	0			0		0
interactive short 7.1	timeout 1000 void	165			1.442		0
interactive short 7.1	timeout 1000	54			1.554		0
interactive short 7.1	timeout 10000 void	633			11.261		0
interactive short 7.1	timeout 10000	583			10.424		0
interactive short 7.1	timeout 20000 void	1168			20.598		0
interactive short 7.1	timeout 20000	1269			20.69		0
interactive short 7.1	timeout 5000 void	374			5.797		0
interactive short 7.1	timeout 5000	400			5.723		0
interactive short 7.1	cardinality once void simple	0			0		0
interactive short 7.1	cardinality unlimited void simple	0			0		0
interactive short 7.1	overhead simple	0			0		0
interactive short 7.1	overhead	0			0		0
interactive short 7.1	timeout 100 void simple	11			0.145		0
interactive short 7.1	timeout 100 void	55			0.349		0
interactive short 7.1	timeout 100	12			0.283		0
interactive short 7.1	timeout 1000 void simple	110			1.574		0
interactive short 7.1	timeout 10000 void simple	641			10.806		0
interactive short 7.1	timeout 2000 void simple	131			2.374		0
interactive short 7.1	timeout 2000 void	131			3.306		0
interactive short 7.1	timeout 2000	220			2.83		0
interactive short 7.1	timeout 20000 void simple	1137			20.458		0
interactive short 7.1	timeout 5000 void simple	443			6.469		0
interactive short 7.2	baseline	0			0		0
interactive short 7.2	cardinality once void	0			0		0
interactive short 7.2	cardinality once	0			0		0
interactive short 7.2	cardinality unlimited void	0			0		0
interactive short 7.2	cardinality unlimited	0			0		0
interactive short 7.2	timeout 1000 void	222			1.447		0
interactive short 7.2	timeout 1000	194			1.435		0
interactive short 7.2	timeout 10000 void	790			8.027		0
interactive short 7.2	timeout 10000	159			7.485		0
interactive short 7.2	timeout 20000 void	1377			21.026		0
interactive short 7.2	timeout 20000	1244			20.801		0
interactive short 7.2	timeout 5000 void	457			6.487		0
interactive short 7.2	timeout 5000	327			6.023		0
interactive short 7.2	cardinality once void simple	0			0		0
interactive short 7.2	cardinality unlimited void simple	0			0		0
interactive short 7.2	overhead simple	0			0		0
interactive short 7.2	overhead	0			0		0
interactive short 7.2	timeout 100 void simple	55			0.338		0
interactive short 7.2	timeout 100 void	167			0.496		0
interactive short 7.2	timeout 100	122			0.609		0
interactive short 7.2	timeout 1000 void simple	170			1.133		0
interactive short 7.2	timeout 10000 void simple	838			10.956		0
interactive short 7.2	timeout 2000 void simple	254			2.461		0
interactive short 7.2	timeout 2000 void	277			3.39		0
interactive short 7.2	timeout 2000	219			2.662		0
interactive short 7.2	timeout 20000 void simple	1289			21.184		0
interactive short 7.2	timeout 5000 void simple	352			6.523		0
interactive short 7.3	baseline	0			0		0
interactive short 7.3	cardinality once void	0			0		0
interactive short 7.3	cardinality once	0			0		0
interactive short 7.3	cardinality unlimited void	0			0		0
interactive short 7.3	cardinality unlimited	0			0		0
interactive short 7.3	timeout 1000 void	242			2.34		0
interactive short 7.3	timeout 1000	193			1.911		0
interactive short 7.3	timeout 10000 void	652			11.495		0
interactive short 7.3	timeout 10000	191			8.171		0
interactive short 7.3	timeout 20000 void	1100			21.048		0
interactive short 7.3	timeout 20000	1341			21.299		0
interactive short 7.3	timeout 5000 void	596			5.626		0
interactive short 7.3	timeout 5000	394			4.661		0
interactive short 7.3	cardinality once void simple	0			0		0
interactive short 7.3	cardinality unlimited void simple	0			0		0
interactive short 7.3	overhead simple	0			0		0
interactive short 7.3	overhead	0			0		0
interactive short 7.3	timeout 100 void simple	157			1.376		0
interactive short 7.3	timeout 100 void	10			0.168		0
interactive short 7.3	timeout 100	81			0.358		0
interactive short 7.3	timeout 1000 void simple	242			2.87		0
interactive short 7.3	timeout 10000 void simple	909			11.823		0
interactive short 7.3	timeout 2000 void simple	330			2.337		0
interactive short 7.3	timeout 2000 void	358			2.507		0
interactive short 7.3	timeout 2000	381			2.469		0
interactive short 7.3	timeout 20000 void simple	1361			21.123		0
interactive short 7.3	timeout 5000 void simple	493			6.218		0
interactive short 7.4	baseline	0			0		0
interactive short 7.4	cardinality once void	0			0		0
interactive short 7.4	cardinality once	0			0		0
interactive short 7.4	cardinality unlimited void	0			0		0
interactive short 7.4	cardinality unlimited	0			0		0
interactive short 7.4	timeout 1000 void	252			2.308		0
interactive short 7.4	timeout 1000	209			2.045		0
interactive short 7.4	timeout 10000 void	897			11.804		0
interactive short 7.4	timeout 10000	697			8.372		0
interactive short 7.4	timeout 20000 void	1351			21.247		0
interactive short 7.4	timeout 20000	1429			21.207		0
interactive short 7.4	timeout 5000 void	819			7.155		0
interactive short 7.4	timeout 5000	634			6.783		0
interactive short 7.4	cardinality once void simple	0			0		0
interactive short 7.4	cardinality unlimited void simple	0			0		0
interactive short 7.4	overhead simple	0			0		0
interactive short 7.4	overhead	0			0		0
interactive short 7.4	timeout 100 void simple	45			0.399		0
interactive short 7.4	timeout 100 void	29			0.844		0
interactive short 7.4	timeout 100	29			0.578		0
interactive short 7.4	timeout 1000 void simple	172			1.411		0
interactive short 7.4	timeout 10000 void simple	694			12.425		0
interactive short 7.4	timeout 2000 void simple	329			3.225		0
interactive short 7.4	timeout 2000 void	247			2.928		0
interactive short 7.4	timeout 2000	380			3.202		0
interactive short 7.4	timeout 20000 void simple	1436			21.367		0
interactive short 7.4	timeout 5000 void simple	938			8.135		0
